"","GRCODE","GRNAME","AccidentYear","DevelopmentYear","DevelopmentLag","IncurLoss_F2","CumPaidLoss_F2","BulkLoss_F2","EarnedPremDIR_F2","EarnedPremCeded_F2","EarnedPremNet_F2","Single","PostedReserve97_F2"
"2128",33049,"State Volunteer Mut Ins Co",1990,1997,8,31114,19563,0,57685,13480,44205,1,261124
"2129",33049,"State Volunteer Mut Ins Co",1990,1998,9,32465,21961,0,57685,13480,44205,1,261124
"2130",33049,"State Volunteer Mut Ins Co",1990,1999,10,23019,21898,0,57685,13480,44205,1,261124
"2131",33049,"State Volunteer Mut Ins Co",1991,1991,1,48218,307,0,56473,11727,44746,1,261124
"2132",33049,"State Volunteer Mut Ins Co",1991,1992,2,46885,9814,0,56473,11727,44746,1,261124
"2133",33049,"State Volunteer Mut Ins Co",1991,1993,3,42076,19256,0,56473,11727,44746,1,261124
"2134",33049,"State Volunteer Mut Ins Co",1991,1994,4,39089,25504,0,56473,11727,44746,1,261124
"2135",33049,"State Volunteer Mut Ins Co",1991,1995,5,39191,28789,0,56473,11727,44746,1,261124
"2136",33049,"State Volunteer Mut Ins Co",1991,1996,6,35291,28566,0,56473,11727,44746,1,261124
"2137",33049,"State Volunteer Mut Ins Co",1991,1997,7,34436,29303,0,56473,11727,44746,1,261124
"2138",33049,"State Volunteer Mut Ins Co",1991,1998,8,32993,29845,0,56473,11727,44746,1,261124
"2139",33049,"State Volunteer Mut Ins Co",1991,1999,9,30014,29990,0,56473,11727,44746,1,261124
"2140",33049,"State Volunteer Mut Ins Co",1991,2000,10,31945,30108,0,56473,11727,44746,1,261124
"2141",33049,"State Volunteer Mut Ins Co",1992,1992,1,49531,741,0,56165,10707,45458,1,261124
"2142",33049,"State Volunteer Mut Ins Co",1992,1993,2,49106,6342,0,56165,10707,45458,1,261124
"2143",33049,"State Volunteer Mut Ins Co",1992,1994,3,44753,13573,0,56165,10707,45458,1,261124
"2144",33049,"State Volunteer Mut Ins Co",1992,1995,4,42074,20921,0,56165,10707,45458,1,261124
"2145",33049,"State Volunteer Mut Ins Co",1992,1996,5,40891,26819,0,56165,10707,45458,1,261124
"2146",33049,"State Volunteer Mut Ins Co",1992,1997,6,38488,27719,0,56165,10707,45458,1,261124
"2147",33049,"State Volunteer Mut Ins Co",1992,1998,7,37337,29032,0,56165,10707,45458,1,261124
"2148",33049,"State Volunteer Mut Ins Co",1992,1999,8,32330,26475,0,56165,10707,45458,1,261124
"2149",33049,"State Volunteer Mut Ins Co",1992,2000,9,32408,29793,0,56165,10707,45458,1,261124
"2150",33049,"State Volunteer Mut Ins Co",1992,2001,10,31106,28667,0,56165,10707,45458,1,261124
"2151",33049,"State Volunteer Mut Ins Co",1993,1993,1,51381,1303,0,60250,15887,44363,1,261124
"2152",33049,"State Volunteer Mut Ins Co",1993,1994,2,53018,7424,0,60250,15887,44363,1,261124
"2153",33049,"State Volunteer Mut Ins Co",1993,1995,3,50759,17429,0,60250,15887,44363,1,261124
"2154",33049,"State Volunteer Mut Ins Co",1993,1996,4,48593,27754,0,60250,15887,44363,1,261124
"2155",33049,"State Volunteer Mut Ins Co",1993,1997,5,48893,32500,0,60250,15887,44363,1,261124
"2156",33049,"State Volunteer Mut Ins Co",1993,1998,6,46686,33801,0,60250,15887,44363,1,261124
"2157",33049,"State Volunteer Mut Ins Co",1993,1999,7,45327,35609,0,60250,15887,44363,1,261124
"2158",33049,"State Volunteer Mut Ins Co",1993,2000,8,42960,36859,0,60250,15887,44363,1,261124
"2159",33049,"State Volunteer Mut Ins Co",1993,2001,9,41864,37124,0,60250,15887,44363,1,261124
"2160",33049,"State Volunteer Mut Ins Co",1993,2002,10,41193,37306,0,60250,15887,44363,1,261124
"2161",33049,"State Volunteer Mut Ins Co",1994,1994,1,55416,944,0,64822,15117,49705,1,261124
"2162",33049,"State Volunteer Mut Ins Co",1994,1995,2,54542,8189,0,64822,15117,49705,1,261124
"2163",33049,"State Volunteer Mut Ins Co",1994,1996,3,56189,18680,0,64822,15117,49705,1,261124
"2164",33049,"State Volunteer Mut Ins Co",1994,1997,4,54875,27310,0,64822,15117,49705,1,261124
"2165",33049,"State Volunteer Mut Ins Co",1994,1998,5,52824,31904,0,64822,15117,49705,1,261124
"2166",33049,"State Volunteer Mut Ins Co",1994,1999,6,50691,34475,0,64822,15117,49705,1,261124
"2167",33049,"State Volunteer Mut Ins Co",1994,2000,7,46442,36028,0,64822,15117,49705,1,261124
"2168",33049,"State Volunteer Mut Ins Co",1994,2001,8,43945,36835,0,64822,15117,49705,1,261124
"2169",33049,"State Volunteer Mut Ins Co",1994,2002,9,42648,38188,0,64822,15117,49705,1,261124
"2170",33049,"State Volunteer Mut Ins Co",1994,2003,10,41269,38792,0,64822,15117,49705,1,261124
"2171",33049,"State Volunteer Mut Ins Co",1995,1995,1,55670,1086,0,69594,11841,57753,1,261124
"2172",33049,"State Volunteer Mut Ins Co",1995,1996,2,58324,8889,0,69594,11841,57753,1,261124
"2173",33049,"State Volunteer Mut Ins Co",1995,1997,3,59433,21658,0,69594,11841,57753,1,261124
"2174",33049,"State Volunteer Mut Ins Co",1995,1998,4,57472,30915,0,69594,11841,57753,1,261124
"2175",33049,"State Volunteer Mut Ins Co",1995,1999,5,57666,38616,0,69594,11841,57753,1,261124
"2176",33049,"State Volunteer Mut Ins Co",1995,2000,6,54514,43674,0,69594,11841,57753,1,261124
"2177",33049,"State Volunteer Mut Ins Co",1995,2001,7,48097,45163,0,69594,11841,57753,1,261124
"2178",33049,"State Volunteer Mut Ins Co",1995,2002,8,49516,47796,0,69594,11841,57753,1,261124
"2179",33049,"State Volunteer Mut Ins Co",1995,2003,9,54476,49158,0,69594,11841,57753,1,261124
"2180",33049,"State Volunteer Mut Ins Co",1995,2004,10,53944,49973,0,69594,11841,57753,1,261124
"2181",33049,"State Volunteer Mut Ins Co",1996,1996,1,60149,1549,0,75021,12584,62437,1,261124
"2182",33049,"State Volunteer Mut Ins Co",1996,1997,2,64947,8542,0,75021,12584,62437,1,261124
"2183",33049,"State Volunteer Mut Ins Co",1996,1998,3,65081,22009,0,75021,12584,62437,1,261124
"2184",33049,"State Volunteer Mut Ins Co",1996,1999,4,64719,28333,0,75021,12584,62437,1,261124
"2185",33049,"State Volunteer Mut Ins Co",1996,2000,5,60533,40368,0,75021,12584,62437,1,261124
"2186",33049,"State Volunteer Mut Ins Co",1996,2001,6,64307,47672,0,75021,12584,62437,1,261124
"2187",33049,"State Volunteer Mut Ins Co",1996,2002,7,61153,51572,0,75021,12584,62437,1,261124
"2188",33049,"State Volunteer Mut Ins Co",1996,2003,8,59990,52388,0,75021,12584,62437,1,261124
"2189",33049,"State Volunteer Mut Ins Co",1996,2004,9,58285,54244,0,75021,12584,62437,1,261124
"2190",33049,"State Volunteer Mut Ins Co",1996,2005,10,56071,55813,0,75021,12584,62437,1,261124
"2191",33049,"State Volunteer Mut Ins Co",1997,1997,1,64691,1201,0,81569,18186,63383,1,261124
"2192",33049,"State Volunteer Mut Ins Co",1997,1998,2,65783,8444,0,81569,18186,63383,1,261124
"2193",33049,"State Volunteer Mut Ins Co",1997,1999,3,66505,28096,0,81569,18186,63383,1,261124
"2194",33049,"State Volunteer Mut Ins Co",1997,2000,4,65783,41589,0,81569,18186,63383,1,261124
"2195",33049,"State Volunteer Mut Ins Co",1997,2001,5,68665,49325,0,81569,18186,63383,1,261124
"2196",33049,"State Volunteer Mut Ins Co",1997,2002,6,65948,57986,0,81569,18186,63383,1,261124
"2197",33049,"State Volunteer Mut Ins Co",1997,2003,7,66388,62876,0,81569,18186,63383,1,261124
"2198",33049,"State Volunteer Mut Ins Co",1997,2004,8,68734,65739,0,81569,18186,63383,1,261124
"2199",33049,"State Volunteer Mut Ins Co",1997,2005,9,69812,66258,0,81569,18186,63383,1,261124
"2200",33049,"State Volunteer Mut Ins Co",1997,2006,10,72948,69355,693,81569,18186,63383,1,261124
"2201",33111,"MHA Ins Co",1988,1988,1,11329,88,0,24265,8584,15681,1,76036
"2202",33111,"MHA Ins Co",1988,1989,2,6942,531,0,24265,8584,15681,1,76036
"2203",33111,"MHA Ins Co",1988,1990,3,7451,1673,3774,24265,8584,15681,1,76036
"2204",33111,"MHA Ins Co",1988,1991,4,5736,2417,2526,24265,8584,15681,1,76036
"2205",33111,"MHA Ins Co",1988,1992,5,3611,2511,1513,24265,8584,15681,1,76036
"2206",33111,"MHA Ins Co",1988,1993,6,5059,2172,2837,24265,8584,15681,1,76036
"2207",33111,"MHA Ins Co",1988,1994,7,8617,2502,3067,24265,8584,15681,1,76036
"2208",33111,"MHA Ins Co",1988,1995,8,2506,2506,0,24265,8584,15681,1,76036
"2209",33111,"MHA Ins Co",1988,1996,9,2507,2507,0,24265,8584,15681,1,76036
"2210",33111,"MHA Ins Co",1988,1997,10,2506,2506,-125,24265,8584,15681,1,76036
"2211",33111,"MHA Ins Co",1989,1989,1,15485,610,0,23772,8578,15194,1,76036
"2212",33111,"MHA Ins Co",1989,1990,2,10104,1297,4645,23772,8578,15194,1,76036
"2213",33111,"MHA Ins Co",1989,1991,3,9068,2293,4841,23772,8578,15194,1,76036
"2214",33111,"MHA Ins Co",1989,1992,4,3948,3399,864,23772,8578,15194,1,76036
"2215",33111,"MHA Ins Co",1989,1993,5,7825,3669,3863,23772,8578,15194,1,76036
"2216",33111,"MHA Ins Co",1989,1994,6,7626,4462,3054,23772,8578,15194,1,76036
"2217",33111,"MHA Ins Co",1989,1995,7,5698,4533,1162,23772,8578,15194,1,76036
"2218",33111,"MHA Ins Co",1989,1996,8,4604,4579,25,23772,8578,15194,1,76036
"2219",33111,"MHA Ins Co",1989,1997,9,4601,4559,42,23772,8578,15194,1,76036
"2220",33111,"MHA Ins Co",1989,1998,10,4595,4547,48,23772,8578,15194,1,76036
"2221",33111,"MHA Ins Co",1990,1990,1,16601,510,8364,21920,8903,13017,1,76036
"2222",33111,"MHA Ins Co",1990,1991,2,14171,1362,4566,21920,8903,13017,1,76036
"2223",33111,"MHA Ins Co",1990,1992,3,6769,5417,1465,21920,8903,13017,1,76036
"2224",33111,"MHA Ins Co",1990,1993,4,12634,6517,5125,21920,8903,13017,1,76036
"2225",33111,"MHA Ins Co",1990,1994,5,10414,6309,3609,21920,8903,13017,1,76036
"2226",33111,"MHA Ins Co",1990,1995,6,7678,6625,1053,21920,8903,13017,1,76036
"2227",33111,"MHA Ins Co",1990,1996,7,6630,6626,4,21920,8903,13017,1,76036
"2228",33111,"MHA Ins Co",1990,1997,8,6630,6626,4,21920,8903,13017,1,76036
"2229",33111,"MHA Ins Co",1990,1998,9,6629,6626,3,21920,8903,13017,1,76036
"2230",33111,"MHA Ins Co",1990,1999,10,6629,6626,3,21920,8903,13017,1,76036
"2231",33111,"MHA Ins Co",1991,1991,1,14017,29,8857,19959,6822,13137,1,76036
"2232",33111,"MHA Ins Co",1991,1992,2,9349,519,3819,19959,6822,13137,1,76036
"2233",33111,"MHA Ins Co",1991,1993,3,10386,2320,5390,19959,6822,13137,1,76036
"2234",33111,"MHA Ins Co",1991,1994,4,9224,3042,5289,19959,6822,13137,1,76036
"2235",33111,"MHA Ins Co",1991,1995,5,9139,4785,3921,19959,6822,13137,1,76036
"2236",33111,"MHA Ins Co",1991,1996,6,8467,4859,3495,19959,6822,13137,1,76036
"2237",33111,"MHA Ins Co",1991,1997,7,8230,4965,2975,19959,6822,13137,1,76036
"2238",33111,"MHA Ins Co",1991,1998,8,6305,4936,1128,19959,6822,13137,1,76036
"2239",33111,"MHA Ins Co",1991,1999,9,6805,4936,1869,19959,6822,13137,1,76036
"2240",33111,"MHA Ins Co",1991,2000,10,6805,4936,1869,19959,6822,13137,1,76036
"2241",33111,"MHA Ins Co",1992,1992,1,20841,35,6462,20274,5821,14453,1,76036
"2242",33111,"MHA Ins Co",1992,1993,2,23496,3248,10724,20274,5821,14453,1,76036
"2243",33111,"MHA Ins Co",1992,1994,3,16530,7285,6091,20274,5821,14453,1,76036
"2244",33111,"MHA Ins Co",1992,1995,4,15102,9790,4481,20274,5821,14453,1,76036
"2245",33111,"MHA Ins Co",1992,1996,5,12010,10202,1583,20274,5821,14453,1,76036
"2246",33111,"MHA Ins Co",1992,1997,6,11903,10440,1158,20274,5821,14453,1,76036
"2247",33111,"MHA Ins Co",1992,1998,7,11740,10440,1300,20274,5821,14453,1,76036
"2248",33111,"MHA Ins Co",1992,1999,8,11240,10442,798,20274,5821,14453,1,76036
"2249",33111,"MHA Ins Co",1992,2000,9,11240,10442,798,20274,5821,14453,1,76036
"2250",33111,"MHA Ins Co",1992,2001,10,10443,10443,0,20274,5821,14453,1,76036
"2251",33111,"MHA Ins Co",1993,1993,1,19563,22,13705,23368,9429,13939,1,76036
"2252",33111,"MHA Ins Co",1993,1994,2,18236,1885,12166,23368,9429,13939,1,76036
"2253",33111,"MHA Ins Co",1993,1995,3,16632,7014,7452,23368,9429,13939,1,76036
"2254",33111,"MHA Ins Co",1993,1996,4,13703,8990,3501,23368,9429,13939,1,76036
"2255",33111,"MHA Ins Co",1993,1997,5,13531,10882,2441,23368,9429,13939,1,76036
"2256",33111,"MHA Ins Co",1993,1998,6,13458,10913,2545,23368,9429,13939,1,76036
"2257",33111,"MHA Ins Co",1993,1999,7,13458,10915,2543,23368,9429,13939,1,76036
"2258",33111,"MHA Ins Co",1993,2000,8,13458,10915,2543,23368,9429,13939,1,76036
"2259",33111,"MHA Ins Co",1993,2001,9,10915,10915,0,23368,9429,13939,1,76036
"2260",33111,"MHA Ins Co",1993,2002,10,10915,10915,0,23368,9429,13939,1,76036
"2261",33111,"MHA Ins Co",1994,1994,1,19942,28,16901,23321,6581,16740,1,76036
"2262",33111,"MHA Ins Co",1994,1995,2,21027,3783,12589,23321,6581,16740,1,76036
"2263",33111,"MHA Ins Co",1994,1996,3,18730,8005,4679,23321,6581,16740,1,76036
"2264",33111,"MHA Ins Co",1994,1997,4,18098,13389,1532,23321,6581,16740,1,76036
"2265",33111,"MHA Ins Co",1994,1998,5,19078,17299,876,23321,6581,16740,1,76036
"2266",33111,"MHA Ins Co",1994,1999,6,19076,17333,1328,23321,6581,16740,1,76036
"2267",33111,"MHA Ins Co",1994,2000,7,19075,17332,1453,23321,6581,16740,1,76036
"2268",33111,"MHA Ins Co",1994,2001,8,18186,17444,292,23321,6581,16740,1,76036
"2269",33111,"MHA Ins Co",1994,2002,9,18041,17894,89,23321,6581,16740,1,76036
"2270",33111,"MHA Ins Co",1994,2003,10,17988,17943,43,23321,6581,16740,1,76036
"2271",33111,"MHA Ins Co",1995,1995,1,25522,56,23188,23089,4501,18588,1,76036
"2272",33111,"MHA Ins Co",1995,1996,2,20787,4452,11254,23089,4501,18588,1,76036
"2273",33111,"MHA Ins Co",1995,1997,3,19870,7513,6315,23089,4501,18588,1,76036
"2274",33111,"MHA Ins Co",1995,1998,4,18533,12711,1793,23089,4501,18588,1,76036
"2275",33111,"MHA Ins Co",1995,1999,5,18534,14543,238,23089,4501,18588,1,76036
"2276",33111,"MHA Ins Co",1995,2000,6,18534,15638,2876,23089,4501,18588,1,76036
"2277",33111,"MHA Ins Co",1995,2001,7,16045,15639,406,23089,4501,18588,1,76036
"2278",33111,"MHA Ins Co",1995,2002,8,15639,15639,0,23089,4501,18588,1,76036
"2279",33111,"MHA Ins Co",1995,2003,9,15758,15639,119,23089,4501,18588,1,76036
"2280",33111,"MHA Ins Co",1995,2004,10,15732,15639,93,23089,4501,18588,1,76036
"2281",33111,"MHA Ins Co",1996,1996,1,25316,14,21666,23515,1025,22490,1,76036
"2282",33111,"MHA Ins Co",1996,1997,2,23899,2331,15514,23515,1025,22490,1,76036
"2283",33111,"MHA Ins Co",1996,1998,3,21579,6422,10071,23515,1025,22490,1,76036
"2284",33111,"MHA Ins Co",1996,1999,4,21580,11327,8935,23515,1025,22490,1,76036
"2285",33111,"MHA Ins Co",1996,2000,5,18579,11469,5680,23515,1025,22490,1,76036
"2286",33111,"MHA Ins Co",1996,2001,6,13381,11904,1175,23515,1025,22490,1,76036
"2287",33111,"MHA Ins Co",1996,2002,7,12494,12012,312,23515,1025,22490,1,76036
"2288",33111,"MHA Ins Co",1996,2003,8,12464,12013,281,23515,1025,22490,1,76036
"2289",33111,"MHA Ins Co",1996,2004,9,12308,12012,152,23515,1025,22490,1,76036
"2290",33111,"MHA Ins Co",1996,2005,10,12225,11938,143,23515,1025,22490,1,76036
"2291",33111,"MHA Ins Co",1997,1997,1,24676,50,18475,28186,6343,21843,1,76036
"2292",33111,"MHA Ins Co",1997,1998,2,22346,3469,6630,28186,6343,21843,1,76036
"2293",33111,"MHA Ins Co",1997,1999,3,22346,12570,-4761,28186,6343,21843,1,76036
"2294",33111,"MHA Ins Co",1997,2000,4,25346,18540,3967,28186,6343,21843,1,76036
"2295",33111,"MHA Ins Co",1997,2001,5,24659,21395,2317,28186,6343,21843,1,76036
"2296",33111,"MHA Ins Co",1997,2002,6,23155,21718,953,28186,6343,21843,1,76036
"2297",33111,"MHA Ins Co",1997,2003,7,22606,21424,620,28186,6343,21843,1,76036
"2298",33111,"MHA Ins Co",1997,2004,8,22820,21952,317,28186,6343,21843,1,76036
"2299",33111,"MHA Ins Co",1997,2005,9,22525,21955,270,28186,6343,21843,1,76036
"2300",33111,"MHA Ins Co",1997,2006,10,22784,21954,180,28186,6343,21843,1,76036
"2301",35904,"Health Care Ind Inc",1988,1988,1,1400,6,1400,1800,0,1800,1,0
"2302",35904,"Health Care Ind Inc",1988,1989,2,1400,0,1400,1800,0,1800,1,0
"2303",35904,"Health Care Ind Inc",1988,1990,3,1400,0,1400,1800,0,1800,1,0
"2304",35904,"Health Care Ind Inc",1988,1991,4,1400,0,1400,1800,0,1800,1,0
"2305",35904,"Health Care Ind Inc",1988,1992,5,1400,0,1400,1800,0,1800,1,0
"2306",35904,"Health Care Ind Inc",1988,1993,6,1400,0,1400,1800,0,1800,1,0
"2307",35904,"Health Care Ind Inc",1988,1994,7,1400,0,1400,1800,0,1800,1,0
"2308",35904,"Health Care Ind Inc",1988,1995,8,0,0,0,1800,0,1800,1,0
"2309",35904,"Health Care Ind Inc",1988,1996,9,0,0,0,1800,0,1800,1,0
"2310",35904,"Health Care Ind Inc",1988,1997,10,0,0,0,1800,0,1800,1,0
"2311",35904,"Health Care Ind Inc",1989,1989,1,1431,0,1431,1500,0,1500,1,0
"2312",35904,"Health Care Ind Inc",1989,1990,2,1431,0,1431,1500,0,1500,1,0
"2313",35904,"Health Care Ind Inc",1989,1991,3,1400,0,1400,1500,0,1500,1,0
"2314",35904,"Health Care Ind Inc",1989,1992,4,1400,0,1400,1500,0,1500,1,0
"2315",35904,"Health Care Ind Inc",1989,1993,5,1400,0,1400,1500,0,1500,1,0
"2316",35904,"Health Care Ind Inc",1989,1994,6,1400,0,1400,1500,0,1500,1,0
"2317",35904,"Health Care Ind Inc",1989,1995,7,0,0,0,1500,0,1500,1,0
"2318",35904,"Health Care Ind Inc",1989,1996,8,0,0,0,1500,0,1500,1,0
"2319",35904,"Health Care Ind Inc",1989,1997,9,0,0,0,1500,0,1500,1,0
"2320",35904,"Health Care Ind Inc",1989,1998,10,0,0,0,1500,0,1500,1,0
"2321",35904,"Health Care Ind Inc",1990,1990,1,1414,0,1414,1500,0,1500,1,0
"2322",35904,"Health Care Ind Inc",1990,1991,2,1400,0,1400,1500,0,1500,1,0
"2323",35904,"Health Care Ind Inc",1990,1992,3,1400,0,1400,1500,0,1500,1,0
"2324",35904,"Health Care Ind Inc",1990,1993,4,1400,0,1400,1500,0,1500,1,0
"2325",35904,"Health Care Ind Inc",1990,1994,5,1400,0,1400,1500,0,1500,1,0
"2326",35904,"Health Care Ind Inc",1990,1995,6,0,0,0,1500,0,1500,1,0
"2327",35904,"Health Care Ind Inc",1990,1996,7,0,0,0,1500,0,1500,1,0
"2328",35904,"Health Care Ind Inc",1990,1997,8,0,0,0,1500,0,1500,1,0
"2329",35904,"Health Care Ind Inc",1990,1998,9,0,0,0,1500,0,1500,1,0
"2330",35904,"Health Care Ind Inc",1990,1999,10,0,0,0,1500,0,1500,1,0
"2331",35904,"Health Care Ind Inc",1991,1991,1,1400,0,1400,1500,0,1500,1,0
"2332",35904,"Health Care Ind Inc",1991,1992,2,1400,0,1400,1500,0,1500,1,0
"2333",35904,"Health Care Ind Inc",1991,1993,3,1400,0,1400,1500,0,1500,1,0
"2334",35904,"Health Care Ind Inc",1991,1994,4,1400,0,1400,1500,0,1500,1,0
"2335",35904,"Health Care Ind Inc",1991,1995,5,0,0,0,1500,0,1500,1,0
"2336",35904,"Health Care Ind Inc",1991,1996,6,0,0,0,1500,0,1500,1,0
"2337",35904,"Health Care Ind Inc",1991,1997,7,0,0,0,1500,0,1500,1,0
"2338",35904,"Health Care Ind Inc",1991,1998,8,0,0,0,1500,0,1500,1,0
"2339",35904,"Health Care Ind Inc",1991,1999,9,0,0,0,1500,0,1500,1,0
"2340",35904,"Health Care Ind Inc",1991,2000,10,0,0,0,1500,0,1500,1,0
"2341",35904,"Health Care Ind Inc",1992,1992,1,1400,0,1400,1500,0,1500,1,0
"2342",35904,"Health Care Ind Inc",1992,1993,2,1400,0,1400,1500,0,1500,1,0
"2343",35904,"Health Care Ind Inc",1992,1994,3,1400,0,1400,1500,0,1500,1,0
"2344",35904,"Health Care Ind Inc",1992,1995,4,0,0,0,1500,0,1500,1,0
"2345",35904,"Health Care Ind Inc",1992,1996,5,0,0,0,1500,0,1500,1,0
"2346",35904,"Health Care Ind Inc",1992,1997,6,0,0,0,1500,0,1500,1,0
"2347",35904,"Health Care Ind Inc",1992,1998,7,0,0,0,1500,0,1500,1,0
"2348",35904,"Health Care Ind Inc",1992,1999,8,0,0,0,1500,0,1500,1,0
"2349",35904,"Health Care Ind Inc",1992,2000,9,0,0,0,1500,0,1500,1,0
"2350",35904,"Health Care Ind Inc",1992,2001,10,0,0,0,1500,0,1500,1,0
"2351",35904,"Health Care Ind Inc",1993,1993,1,1400,0,1400,1500,0,1500,1,0
"2352",35904,"Health Care Ind Inc",1993,1994,2,1400,0,1400,1500,0,1500,1,0
"2353",35904,"Health Care Ind Inc",1993,1995,3,0,0,0,1500,0,1500,1,0
"2354",35904,"Health Care Ind Inc",1993,1996,4,0,0,0,1500,0,1500,1,0
"2355",35904,"Health Care Ind Inc",1993,1997,5,0,0,0,1500,0,1500,1,0
"2356",35904,"Health Care Ind Inc",1993,1998,6,0,0,0,1500,0,1500,1,0
"2357",35904,"Health Care Ind Inc",1993,1999,7,0,0,0,1500,0,1500,1,0
"2358",35904,"Health Care Ind Inc",1993,2000,8,0,0,0,1500,0,1500,1,0
"2359",35904,"Health Care Ind Inc",1993,2001,9,0,0,0,1500,0,1500,1,0
"2360",35904,"Health Care Ind Inc",1993,2002,10,0,0,0,1500,0,1500,1,0
"2361",35904,"Health Care Ind Inc",1994,1994,1,0,0,0,0,0,0,1,0
"2362",35904,"Health Care Ind Inc",1994,1995,2,0,0,0,0,0,0,1,0
"2363",35904,"Health Care Ind Inc",1994,1996,3,0,0,0,0,0,0,1,0
"2364",35904,"Health Care Ind Inc",1994,1997,4,0,0,0,0,0,0,1,0
"2365",35904,"Health Care Ind Inc",1994,1998,5,0,0,0,0,0,0,1,0
"2366",35904,"Health Care Ind Inc",1994,1999,6,0,0,0,0,0,0,1,0
"2367",35904,"Health Care Ind Inc",1994,2000,7,0,0,0,0,0,0,1,0
"2368",35904,"Health Care Ind Inc",1994,2001,8,0,0,0,0,0,0,1,0
"2369",35904,"Health Care Ind Inc",1994,2002,9,0,0,0,0,0,0,1,0
"2370",35904,"Health Care Ind Inc",1994,2003,10,0,0,0,0,0,0,1,0
"2371",35904,"Health Care Ind Inc",1995,1995,1,0,0,0,0,0,0,1,0
"2372",35904,"Health Care Ind Inc",1995,1996,2,0,0,0,0,0,0,1,0
"2373",35904,"Health Care Ind Inc",1995,1997,3,0,0,0,0,0,0,1,0
"2374",35904,"Health Care Ind Inc",1995,1998,4,0,0,0,0,0,0,1,0
"2375",35904,"Health Care Ind Inc",1995,1999,5,0,0,0,0,0,0,1,0
"2376",35904,"Health Care Ind Inc",1995,2000,6,0,0,0,0,0,0,1,0
"2377",35904,"Health Care Ind Inc",1995,2001,7,0,0,0,0,0,0,1,0
"2378",35904,"Health Care Ind Inc",1995,2002,8,0,0,0,0,0,0,1,0
"2379",35904,"Health Care Ind Inc",1995,2003,9,0,0,0,0,0,0,1,0
"2380",35904,"Health Care Ind Inc",1995,2004,10,0,0,0,0,0,0,1,0
"2381",35904,"Health Care Ind Inc",1996,1996,1,0,0,0,0,0,0,1,0
"2382",35904,"Health Care Ind Inc",1996,1997,2,0,0,0,0,0,0,1,0
"2383",35904,"Health Care Ind Inc",1996,1998,3,0,0,0,0,0,0,1,0
"2384",35904,"Health Care Ind Inc",1996,1999,4,0,0,0,0,0,0,1,0
"2385",35904,"Health Care Ind Inc",1996,2000,5,0,0,0,0,0,0,1,0
"2386",35904,"Health Care Ind Inc",1996,2001,6,0,0,0,0,0,0,1,0
"2387",35904,"Health Care Ind Inc",1996,2002,7,0,0,0,0,0,0,1,0
"2388",35904,"Health Care Ind Inc",1996,2003,8,0,0,0,0,0,0,1,0
"2389",35904,"Health Care Ind Inc",1996,2004,9,0,0,0,0,0,0,1,0
"2390",35904,"Health Care Ind Inc",1996,2005,10,0,0,0,0,0,0,1,0
"2391",35904,"Health Care Ind Inc",1997,1997,1,0,0,0,0,0,0,1,0
"2392",35904,"Health Care Ind Inc",1997,1998,2,0,0,0,0,0,0,1,0
"2393",35904,"Health Care Ind Inc",1997,1999,3,0,0,0,0,0,0,1,0
"2394",35904,"Health Care Ind Inc",1997,2000,4,0,0,0,0,0,0,1,0
"2395",35904,"Health Care Ind Inc",1997,2001,5,0,0,0,0,0,0,1,0
"2396",35904,"Health Care Ind Inc",1997,2002,6,0,0,0,0,0,0,1,0
"2397",35904,"Health Care Ind Inc",1997,2003,7,0,0,0,0,0,0,1,0
"2398",35904,"Health Care Ind Inc",1997,2004,8,0,0,0,0,0,0,1,0
"2399",35904,"Health Care Ind Inc",1997,2005,9,0,0,0,0,0,0,1,0
"2400",35904,"Health Care Ind Inc",1997,2006,10,0,0,0,0,0,0,1,0
"2401",36072,"National Guardian RRG Inc",1988,1988,1,0,0,0,0,0,0,1,5203
"2402",36072,"National Guardian RRG Inc",1988,1989,2,0,0,0,0,0,0,1,5203
"2403",36072,"National Guardian RRG Inc",1988,1990,3,0,0,0,0,0,0,1,5203
"2404",36072,"National Guardian RRG Inc",1988,1991,4,0,0,0,0,0,0,1,5203
"2405",36072,"National Guardian RRG Inc",1988,1992,5,0,0,0,0,0,0,1,5203
"2406",36072,"National Guardian RRG Inc",1988,1993,6,0,0,0,0,0,0,1,5203
"2407",36072,"National Guardian RRG Inc",1988,1994,7,0,0,0,0,0,0,1,5203
